arch,subarch,arch_dim,max_seq_len,batch_size,throughput,energy_per_token
simd,mac,8x8,max_seq_len_2048,batch_size_32,45.15574525933794,2.087052478927799
simd,mac,8x8,max_seq_len_4096,batch_size_1,6.480528972836116,0.0535586493222939
simd,mac,8x8,max_seq_len_4096,batch_size_2,12.114662432233182,0.08790399161560948
simd,mac,8x8,max_seq_len_4096,batch_size_4,21.448871041075016,0.15659297332982774
simd,mac,8x8,max_seq_len_4096,batch_size_8,34.95805359020439,0.29397433250053073
simd,mac,8x8,max_seq_len_4096,batch_size_16,34.95805359020439,0.5691693835430921
simd,mac,8x8,max_seq_len_4096,batch_size_32,34.95805359020439,1.1195590740854096
simd,mac,16x16,max_seq_len_128,batch_size_1,12.988988523667198,1.3828264567256323
simd,mac,16x16,max_seq_len_128,batch_size_2,25.900743828076042,2.1356791149858534
simd,mac,16x16,max_seq_len_128,batch_size_4,51.4952723236046,3.641384538019091
simd,mac,16x16,max_seq_len_128,batch_size_8,101.78742999874221,6.6529373227979205
simd,mac,16x16,max_seq_len_128,batch_size_16,198.92925196591318,12.676042887120001
simd,mac,16x16,max_seq_len_128,batch_size_32,198.92925196591318,24.77766286465958
simd,mac,16x16,max_seq_len_256,batch_size_1,12.988864950527162,0.6915465727623512
simd,mac,16x16,max_seq_len_256,batch_size_2,25.89504881963682,1.0681060086887904
simd,mac,16x16,max_seq_len_256,batch_size_4,51.46226956803468,1.821225162231492
simd,mac,16x16,max_seq_len_256,batch_size_8,101.63817881176271,3.3275344359662573
simd,mac,16x16,max_seq_len_256,batch_size_16,198.32177543793802,6.340152979008387
simd,mac,16x16,max_seq_len_256,batch_size_32,198.32177543793802,12.393094489829595
simd,mac,16x16,max_seq_len_512,batch_size_1,12.988462140113102,0.34603818822874954
simd,mac,16x16,max_seq_len_512,batch_size_2,25.872708765619485,0.5345823244978767
simd,mac,16x16,max_seq_len_512,batch_size_4,51.332431951090314,0.91167119076012
simd,mac,16x16,max_seq_len_512,batch_size_8,101.05264233886847,1.6658843977794227
simd,mac,16x16,max_seq_len_512,batch_size_16,195.95659135391415,3.1743108036996546
simd,mac,16x16,max_seq_len_512,batch_size_32,195.95659135391415,6.205015828851388
simd,mac,16x16,max_seq_len_1024,batch_size_1,12.987039545014444,0.17354573175598997
simd,mac,16x16,max_seq_len_1024,batch_size_2,25.784922904223624,0.26834340779243565
simd,mac,16x16,max_seq_len_1024,batch_size_4,50.82528915372903,0.45793993012204587
simd,mac,16x16,max_seq_len_1024,batch_size_8,98.80160578243645,0.8371506677171063
simd,mac,16x16,max_seq_len_1024,batch_size_16,187.14001086966286,1.595572109118343
simd,mac,16x16,max_seq_len_1024,batch_size_32,187.14001086966286,3.119341103410272
simd,mac,16x16,max_seq_len_2048,batch_size_1,12.981810515350297,0.08782224118631787
simd,mac,16x16,max_seq_len_2048,batch_size_2,25.447510441677338,0.13626791372643257
simd,mac,16x16,max_seq_len_2048,batch_size_4,48.9363702478838,0.23316134639173086
simd,mac,16x16,max_seq_len_2048,batch_size_8,90.90754539171462,0.42695677065960624
simd,mac,16x16,max_seq_len_2048,batch_size_16,159.3055646808422,0.8145474099362309
simd,mac,16x16,max_seq_len_2048,batch_size_32,159.3055646808422,1.593191778120392
simd,mac,16x16,max_seq_len_4096,batch_size_1,12.963013180091961,0.0460004690050288
simd,mac,16x16,max_seq_len_4096,batch_size_2,24.268671056532003,0.0723042103889689
simd,mac,16x16,max_seq_len_4096,batch_size_4,43.02152940464657,0.12491416812761907
simd,mac,16x16,max_seq_len_4096,batch_size_8,70.24737742697849,0.2301365602591248
simd,mac,16x16,max_seq_len_4096,batch_size_16,103.09466760297303,0.4405800553027119
simd,mac,16x16,max_seq_len_4096,batch_size_32,103.09466760297303,0.8631988627073336
simd,figna,8x8,max_seq_len_128,batch_size_1,6.488097918249757,1.7306380311077532
simd,figna,8x8,max_seq_len_128,batch_size_2,12.924948790697528,2.8465990334383666
simd,figna,8x8,max_seq_len_128,batch_size_4,25.64733751058029,5.078521032828661
simd,figna,8x8,max_seq_len_128,batch_size_8,50.50332732588618,9.542513462000688
simd,figna,8x8,max_seq_len_128,batch_size_16,50.50332732588618,18.48434965586186
simd,figna,8x8,max_seq_len_128,batch_size_32,50.50332732588618,36.36802204230207
simd,figna,8x8,max_seq_len_256,batch_size_1,6.488064329288035,0.8654806732727169
simd,figna,8x8,max_seq_len_256,batch_size_2,12.922165543232902,1.42362282701751
simd,figna,8x8,max_seq_len_256,batch_size_4,25.631173254250808,2.539907129983501
simd,figna,8x8,max_seq_len_256,batch_size_8,50.430649456757635,4.772549949705303
simd,figna,8x8,max_seq_len_256,batch_size_16,50.430649456757635,9.244761256274884
simd,figna,8x8,max_seq_len_256,batch_size_32,50.430649456757635,18.189183868327614
simd,figna,8x8,max_seq_len_512,batch_size_1,6.487951331878294,0.43306189608785717
simd,figna,8x8,max_seq_len_512,batch_size_2,12.911155519813734,0.7124545151926166
simd,figna,8x8,max_seq_len_512,batch_size_4,25.56721324631615,1.271239744878568
simd,figna,8x8,max_seq_len_512,batch_size_8,50.14407886808931,2.388847306525589
simd,figna,8x8,max_seq_len_512,batch_size_16,50.14407886808931,4.627525261300034
simd,figna,8x8,max_seq_len_512,batch_size_32,50.14407886808931,9.104881168810357
simd,figna,8x8,max_seq_len_1024,batch_size_1,6.487543683278259,0.2171718292092091
simd,figna,8x8,max_seq_len_1024,batch_size_2,12.867704125228734,0.3575089309753991
simd,figna,8x8,max_seq_len_1024,batch_size_4,25.316632168540618,0.6381830981006088
simd,figna,8x8,max_seq_len_1024,batch_size_8,49.03924705967552,1.1995499600725927
simd,figna,8x8,max_seq_len_1024,batch_size_16,49.03924705967552,2.3240150891117106
simd,figna,8x8,max_seq_len_1024,batch_size_32,49.03924705967552,4.572945338526041
simd,figna,8x8,max_seq_len_2048,batch_size_1,6.486026065455724,0.10986456686638497
simd,figna,8x8,max_seq_len_2048,batch_size_2,12.700313916149119,0.1813111708321946
simd,figna,8x8,max_seq_len_2048,batch_size_4,24.381625264187857,0.3242041474405012
simd,figna,8x8,max_seq_len_2048,batch_size_8,45.15574525933794,0.6099992108612906
simd,figna,8x8,max_seq_len_2048,batch_size_16,45.15574525933794,1.1824549706610272
simd,figna,8x8,max_seq_len_2048,batch_size_32,45.15574525933794,2.327366435788106
simd,figna,8x8,max_seq_len_4096,batch_size_1,6.480528972836116,0.05747992456330895
simd,figna,8x8,max_seq_len_4096,batch_size_2,12.114662432233182,0.09574669499820546
simd,figna,8x8,max_seq_len_4096,batch_size_4,21.448871041075016,0.17227872142250472
simd,figna,8x8,max_seq_len_4096,batch_size_8,34.95805359020439,0.32534634129279894
simd,figna,8x8,max_seq_len_4096,batch_size_16,34.95805359020439,0.6319139638254517
simd,figna,8x8,max_seq_len_4096,batch_size_32,34.95805359020439,1.2450488645914821
simd,figna,16x16,max_seq_len_128,batch_size_1,12.988988523667198,1.4420141201326369
simd,figna,16x16,max_seq_len_128,batch_size_2,25.900743828076042,2.2540579415130613
simd,figna,16x16,max_seq_len_128,batch_size_4,51.4952723236046,3.878145691723791
simd,figna,16x16,max_seq_len_128,batch_size_8,101.78742999874221,7.126463131833173
simd,figna,16x16,max_seq_len_128,batch_size_16,198.92925196591318,13.623098007551272
simd,figna,16x16,max_seq_len_128,batch_size_32,198.92925196591318,26.67177310904045
simd,figna,16x16,max_seq_len_256,batch_size_1,12.988864950527162,0.7211456378177342
simd,figna,16x16,max_seq_len_256,batch_size_2,25.89504881963682,1.1273058888366345
simd,figna,16x16,max_seq_len_256,batch_size_4,51.46226956803468,1.939626673316714
simd,figna,16x16,max_seq_len_256,batch_size_8,101.63817881176271,3.5643392097155457
simd,figna,16x16,max_seq_len_256,batch_size_16,198.32177543793802,6.8137642786847685
simd,figna,16x16,max_seq_len_256,batch_size_32,198.32177543793802,13.340317091980253
simd,figna,16x16,max_seq_len_512,batch_size_1,12.988462140113102,0.3608481733763878
simd,figna,16x16,max_seq_len_512,batch_size_2,25.872708765619485,0.564203170313582
simd,figna,16x16,max_seq_len_512,batch_size_4,51.332431951090314,0.9709137591749116
simd,figna,16x16,max_seq_len_512,batch_size_8,101.05264233886847,1.7843704127374054
simd,figna,16x16,max_seq_len_512,batch_size_16,195.95659135391415,3.411283712777145
simd,figna,16x16,max_seq_len_512,batch_size_32,195.95659135391415,6.678961651617535
simd,figna,16x16,max_seq_len_1024,batch_size_1,12.987039545014444,0.18097161212815613
simd,figna,16x16,max_seq_len_1024,batch_size_2,25.784922904223624,0.2831956084005384
simd,figna,16x16,max_seq_len_1024,batch_size_4,50.82528915372903,0.4876447760995115
simd,figna,16x16,max_seq_len_1024,batch_size_8,98.80160578243645,0.8965608097135196
simd,figna,16x16,max_seq_len_1024,batch_size_16,187.14001086966286,1.7143928472416028
simd,figna,16x16,max_seq_len_1024,batch_size_32,187.14001086966286,3.35698259723093
simd,figna,16x16,max_seq_len_2048,batch_size_1,12.981810515350297,0.09157691245286598
simd,figna,16x16,max_seq_len_2048,batch_size_2,25.44751044167735,0.14377748866877338
simd,figna,16x16,max_seq_len_2048,batch_size_4,48.9363702478838,0.24818075823639588
simd,figna,16x16,max_seq_len_2048,batch_size_8,90.90754539171455,0.45699588807821656
simd,figna,16x16,max_seq_len_2048,batch_size_16,159.3055646808422,0.8746259630463833
simd,figna,16x16,max_seq_len_2048,batch_size_32,159.3055646808422,1.7133489888659041
simd,figna,16x16,max_seq_len_4096,batch_size_1,12.963013180091961,0.047961017957156606
simd,figna,16x16,max_seq_len_4096,batch_size_2,24.268671056532003,0.07622550304224418
simd,figna,16x16,max_seq_len_4096,batch_size_4,43.02152940464657,0.13275713139925344
simd,figna,16x16,max_seq_len_4096,batch_size_8,70.24737742697849,0.24582305528384557
simd,figna,16x16,max_seq_len_4096,batch_size_16,103.09466760297303,0.47195375781369575
simd,figna,16x16,max_seq_len_4096,batch_size_32,103.09466760297303,0.9259468970962205
