arch,subarch,arch_dim,max_seq_len,batch_size,throughput,energy_per_token
simd,mac,8x8,max_seq_len_4096,batch_size_2,1.8854112793825524,1.6775315651784486
simd,mac,8x8,max_seq_len_4096,batch_size_4,3.33809906937787,3.113272416104644
simd,mac,8x8,max_seq_len_4096,batch_size_8,5.440540247235051,5.984804529745117
simd,mac,8x8,max_seq_len_4096,batch_size_16,5.440540247235051,11.732077023659112
simd,mac,8x8,max_seq_len_4096,batch_size_32,5.440540247235051,23.226619559448153
simd,mac,16x16,max_seq_len_128,batch_size_1,2.0047948675072336,0.8594636156378387
simd,mac,16x16,max_seq_len_128,batch_size_2,3.997669117694029,1.4599737050177486
simd,mac,16x16,max_seq_len_128,batch_size_4,7.948075207483719,2.66099392905676
simd,mac,16x16,max_seq_len_128,batch_size_8,15.710454810735092,5.063094016197298
simd,mac,16x16,max_seq_len_128,batch_size_16,30.703879875761015,9.867294189390918
simd,mac,16x16,max_seq_len_128,batch_size_32,30.703879875761015,19.49323612638586
simd,mac,16x16,max_seq_len_256,batch_size_1,2.0048312128816668,0.8594668801119774
simd,mac,16x16,max_seq_len_256,batch_size_2,3.9969006014336492,1.4600285101865271
simd,mac,16x16,max_seq_len_256,batch_size_4,7.943200942399429,2.6611520073264683
simd,mac,16x16,max_seq_len_256,batch_size_8,15.687852177876401,5.063458628434877
simd,mac,16x16,max_seq_len_256,batch_size_16,30.610964630589212,9.86807186894145
simd,mac,16x16,max_seq_len_256,batch_size_32,30.610964630589212,19.494836657148138
simd,mac,16x16,max_seq_len_512,batch_size_1,2.0049836927470395,0.8594794511433916
simd,mac,16x16,max_seq_len_512,batch_size_2,3.9938799992382115,1.4602457346748732
simd,mac,16x16,max_seq_len_512,batch_size_4,7.9240088519122365,2.6617793043832214
simd,mac,16x16,max_seq_len_512,batch_size_8,15.599144672616802,5.064906019609475
simd,mac,16x16,max_seq_len_512,batch_size_16,30.2491369580627,9.871159444508185
simd,mac,16x16,max_seq_len_512,batch_size_32,30.2491369580627,19.50119153672697
simd,mac,16x16,max_seq_len_1024,batch_size_1,2.0056055818541374,0.859526132224455
simd,mac,16x16,max_seq_len_1024,batch_size_2,3.981999525383903,1.4611023285042584
simd,mac,16x16,max_seq_len_1024,batch_size_4,7.849016188235232,2.6642587264286117
simd,mac,16x16,max_seq_len_1024,batch_size_8,15.258061805892975,5.070630859054027
simd,mac,16x16,max_seq_len_1024,batch_size_16,28.90027777982117,9.883375082027564
simd,mac,16x16,max_seq_len_1024,batch_size_32,28.90027777982117,19.526336853943864
simd,mac,16x16,max_seq_len_2048,batch_size_1,2.0080818249382597,0.8597031375343573
simd,mac,16x16,max_seq_len_2048,batch_size_2,3.936329462476366,1.4644556813042018
simd,mac,16x16,max_seq_len_2048,batch_size_4,7.569686489956692,2.6739758077814315
simd,mac,16x16,max_seq_len_2048,batch_size_8,14.061966890904516,5.09307391691387
simd,mac,16x16,max_seq_len_2048,batch_size_16,24.642064268991028,9.93126962963103
simd,mac,16x16,max_seq_len_2048,batch_size_32,24.642064268991028,19.624930311969546
simd,mac,16x16,max_seq_len_4096,batch_size_1,2.0174405519960295,0.8603551262900475
simd,mac,16x16,max_seq_len_4096,batch_size_2,3.776946027308804,1.4770101069360209
simd,mac,16x16,max_seq_len_4096,batch_size_4,6.695463224793842,2.710366548255924
simd,mac,16x16,max_seq_len_4096,batch_size_8,10.932636256993417,5.177125087800922
simd,mac,16x16,max_seq_len_4096,batch_size_16,16.04467728507807,10.110636054393554
simd,mac,16x16,max_seq_len_4096,batch_size_32,16.04467728507807,19.9941612656907
simd,figna,8x8,max_seq_len_128,batch_size_1,1.0014101854575441,0.9919563969146697
simd,figna,8x8,max_seq_len_128,batch_size_2,1.9949106084103692,1.7271177364910404
simd,figna,8x8,max_seq_len_128,batch_size_4,3.9585569355727097,3.1974404137268024
simd,figna,8x8,max_seq_len_128,batch_size_8,7.794972736367369,6.13814814757887
simd,figna,8x8,max_seq_len_128,batch_size_16,7.794972736367369,12.023857034909447
simd,figna,8x8,max_seq_len_128,batch_size_32,7.794972736367369,23.795274809193366
simd,figna,8x8,max_seq_len_256,batch_size_1,1.0014326831547273,0.991956732122329
simd,figna,8x8,max_seq_len_256,batch_size_2,1.9945361598394216,1.7271664727296547
simd,figna,8x8,max_seq_len_256,batch_size_4,3.9561714097900635,3.1975859508816815
simd,figna,8x8,max_seq_len_256,batch_size_8,7.783970385549214,6.1384872741203385
simd,figna,8x8,max_seq_len_256,batch_size_16,7.783970385549214,12.02458253621328
simd,figna,8x8,max_seq_len_256,batch_size_32,7.783970385549214,23.796773059804167
simd,figna,8x8,max_seq_len_512,batch_size_1,1.0015224650482863,0.9919580529656047
simd,figna,8x8,max_seq_len_512,batch_size_2,1.9930501388459254,1.7273603668691397
simd,figna,8x8,max_seq_len_512,batch_size_4,3.9467217192353146,3.1981649844065765
simd,figna,8x8,max_seq_len_512,batch_size_8,7.7405669226876626,6.1398365351722
simd,figna,8x8,max_seq_len_512,batch_size_16,7.7405669226876626,12.027469052303653
simd,figna,8x8,max_seq_len_512,batch_size_32,7.7405669226876626,23.802734084578315
simd,figna,8x8,max_seq_len_1024,batch_size_1,1.0018798956148827,0.9919632980124109
simd,figna,8x8,max_seq_len_1024,batch_size_2,1.9871764561703702,1.728130814833455
simd,figna,8x8,max_seq_len_1024,batch_size_4,3.9096807717402395,3.2004657680223225
simd,figna,8x8,max_seq_len_1024,batch_size_8,7.573195360798444,6.145197759674395
simd,figna,8x8,max_seq_len_1024,batch_size_16,7.573195360798444,12.038938429140988
simd,figna,8x8,max_seq_len_1024,batch_size_32,7.573195360798444,23.826419752560138
simd,figna,8x8,max_seq_len_2048,batch_size_1,1.0032861782042428,0.9919839066416719
simd,figna,8x8,max_seq_len_2048,batch_size_2,1.9645387302389936,1.7311586922858324
simd,figna,8x8,max_seq_len_2048,batch_size_4,3.7714537966471005,3.2095072829734583
simd,figna,8x8,max_seq_len_2048,batch_size_8,6.984883290323678,6.1662652431874445
simd,figna,8x8,max_seq_len_2048,batch_size_16,6.984883290323678,12.084007615283463
simd,figna,8x8,max_seq_len_2048,batch_size_32,6.984883290323678,23.919492171711692
simd,figna,8x8,max_seq_len_4096,batch_size_1,1.0085681289180026,0.9920612419094377
simd,figna,8x8,max_seq_len_4096,batch_size_2,1.8854112793825524,1.7425181957213591
simd,figna,8x8,max_seq_len_4096,batch_size_4,3.33809906937787,3.2434198620198593
simd,figna,8x8,max_seq_len_4096,batch_size_8,5.440540247235051,6.245274091892221
simd,figna,8x8,max_seq_len_4096,batch_size_16,5.440540247235051,12.253017994628769
simd,figna,8x8,max_seq_len_4096,batch_size_32,5.440540247235051,24.268503508114208
simd,figna,16x16,max_seq_len_128,batch_size_1,2.0047948675072336,0.8754415219275717
simd,figna,16x16,max_seq_len_128,batch_size_2,3.997669117694029,1.4922974273790022
simd,figna,16x16,max_seq_len_128,batch_size_4,7.948075207483719,2.7260092836854133
simd,figna,16x16,max_seq_len_128,batch_size_8,15.710454810735092,5.1934926354593625
simd,figna,16x16,max_seq_len_128,batch_size_16,30.703879875761015,10.12845933798172
simd,figna,16x16,max_seq_len_128,batch_size_32,30.703879875761015,20.015566424030037
simd,figna,16x16,max_seq_len_256,batch_size_1,2.0048312128816668,0.8754445773411321
simd,figna,16x16,max_seq_len_256,batch_size_2,3.9969006014336492,1.4923517456274826
simd,figna,16x16,max_seq_len_256,batch_size_4,7.943200942399429,2.7261663193754044
simd,figna,16x16,max_seq_len_256,batch_size_8,15.687852177876401,5.193855093846188
simd,figna,16x16,max_seq_len_256,batch_size_16,30.610964630589212,10.129232641170258
simd,figna,16x16,max_seq_len_256,batch_size_32,30.610964630589212,20.017158202268355
simd,figna,16x16,max_seq_len_512,batch_size_1,2.0049836927470395,0.8754563506683902
simd,figna,16x16,max_seq_len_512,batch_size_2,3.9938799992382115,1.492567101041498
simd,figna,16x16,max_seq_len_512,batch_size_4,7.9240088519122365,2.7267896049686957
simd,figna,16x16,max_seq_len_512,batch_size_8,15.599144672616802,5.195294189061525
simd,figna,16x16,max_seq_len_512,batch_size_16,30.2491369580627,10.132303351968602
simd,figna,16x16,max_seq_len_512,batch_size_32,30.2491369580627,20.02347935345173
simd,figna,16x16,max_seq_len_1024,batch_size_1,2.0056055818541374,0.8755000127518379
simd,figna,16x16,max_seq_len_1024,batch_size_2,3.981999525383903,1.493416570622811
simd,figna,16x16,max_seq_len_1024,batch_size_4,7.849016188235232,2.729253695413844
simd,figna,16x16,max_seq_len_1024,batch_size_8,15.258061805892975,5.200987284752861
simd,figna,16x16,max_seq_len_1024,batch_size_16,28.90027777982117,10.14445442308441
simd,figna,16x16,max_seq_len_1024,batch_size_32,28.90027777982117,20.04849554764681
simd,figna,16x16,max_seq_len_2048,batch_size_1,2.0080818249382597,0.8756654506903753
simd,figna,16x16,max_seq_len_2048,batch_size_2,3.936329462476364,1.4967425371852543
simd,figna,16x16,max_seq_len_2048,batch_size_4,7.569686489956692,2.7389117912248415
simd,figna,16x16,max_seq_len_2048,batch_size_8,14.061966890904506,5.223308189568853
simd,figna,16x16,max_seq_len_2048,batch_size_16,24.642064268991028,10.19210050281895
simd,figna,16x16,max_seq_len_2048,batch_size_32,24.642064268991028,20.146592185947316
simd,figna,16x16,max_seq_len_4096,batch_size_1,2.0174405519960295,0.8762745976446578
simd,figna,16x16,max_seq_len_4096,batch_size_2,3.776946027308804,1.5091955490803455
simd,figna,16x16,max_seq_len_4096,batch_size_4,6.695463224793842,2.775084435442139
simd,figna,16x16,max_seq_len_4096,batch_size_8,10.932636256993417,5.30690826500422
simd,figna,16x16,max_seq_len_4096,batch_size_16,16.04467728507807,10.370550068250404
simd,figna,16x16,max_seq_len_4096,batch_size_32,16.04467728507807,20.513990787243454
