model,array_dim,batch_size,asram_size,wsram_size,array_execution_time,input_data_moved,weight_data_moved,input_transfer_window_cycles,weight_transfer_window_cycles,input_sram_window_cycles,weight_sram_window_cycles,input_dram_bandwidth,weight_dram_bandwidth,input_sram_bandwidth,weight_sram_bandwidth,input_active_avg_required_bandwidth,weight_active_avg_required_bandwidth,input_peak_required_bandwidth,weight_peak_required_bandwidth,input_required_bandwidth,weight_required_bandwidth
llama_3_70b,512x512,512,75497472,41943040,50275.62025795198,259011987374080.0,6742729732128768.0,17931827522888.215,50260602460407.586,3812735.0326628517,2665567.223300543,13.4522658457205,124.94192482092215,26.816428586888918,1797.365149330378,13.4522658457205,124.94192482092215,9071.718138852671,317.2760206926092,13.4522658457205,124.94192482092215
llama_3_70b,512x512,512,75497472,50331648,50275.62025795198,259011987374080.0,6742729732128768.0,17931827522888.215,50267612249116.305,3812735.0326628517,2250268.2145930985,13.4522658457205,124.92450174362311,26.816428586888918,1774.2320668294449,13.4522658457205,124.92450174362311,9071.718138852671,317.1969783356853,13.4522658457205,124.92450174362311
llama_3_70b,512x512,512,75497472,58720256,50275.62025795198,259011987374080.0,6742729732128768.0,17931827522888.215,50274622037825.016,3812735.0326628517,1953238.8052343093,13.4522658457205,124.90708352492213,26.816428586888918,1752.0341882265268,13.4522658457205,124.90708352492213,9071.718138852671,317.1179753522891,13.4522658457205,124.90708352492213
llama_3_70b,512x512,512,75497472,67108864,50275.62025795198,259011987374080.0,6742729732128768.0,17931827522888.215,50281631826533.734,3812735.0326628517,1731699.8565979004,13.4522658457205,124.88967016278718,26.816428586888918,1729.152720989617,13.4522658457205,124.88967016278718,9071.718138852671,317.03901171300816,13.4522658457205,124.88967016278718
llama_3_70b,512x512,512,75497472,75497472,50275.62025795198,259011987374080.0,6742729732128768.0,17931827522888.215,50288641615242.445,3812735.0326628517,1558387.198676691,13.4522658457205,124.8722616551874,26.816428586888918,1707.9615081918707,13.4522658457205,124.8722616551874,9071.718138852671,316.9600873884592,13.4522658457205,124.8722616551874
llama_3_70b,512x512,512,75497472,83886080,50275.62025795198,259011987374080.0,6742729732128768.0,17931827522888.215,50295651403951.164,3812735.0326628517,1419334.1665283204,13.4522658457205,124.85485800009297,26.816428586888918,1687.7623830040259,13.4522658457205,124.85485800009297,9071.718138852671,316.88120234928834,13.4522658457205,124.85485800009297
llama_3_70b,512x512,512,83886080,8388608,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50232563305572.71,3344251.880073185,12628815.688720703,13.00728255119559,125.01166575677905,27.227882797596585,1896.8515134149802,13.00728255119559,125.01166575677905,8196.376914928293,317.95104353349353,13.00728255119559,125.01166575677905
llama_3_70b,512x512,512,83886080,16777216,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50239573094281.43,3344251.880073185,6401892.356079102,13.00728255119559,124.99422322474489,27.227882797596585,1870.9302515092716,13.00728255119559,124.99422322474489,8196.376914928293,317.5969777834562,13.00728255119559,124.99422322474489
llama_3_70b,512x512,512,83886080,25165824,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50246582882990.16,3344251.880073185,4325910.0011255,13.00728255119559,124.97678555944817,27.227882797596585,1845.8534848202412,13.00728255119559,124.97678555944817,8196.376914928293,317.43422364483683,13.00728255119559,124.97678555944817
llama_3_70b,512x512,512,83886080,33554432,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50253592671698.87,3344251.880073185,3288430.689758301,13.00728255119559,124.95935275885242,27.227882797596585,1821.1565342091335,13.00728255119559,124.95935275885242,8196.376914928293,317.3551024525027,13.00728255119559,124.95935275885242
llama_3_70b,512x512,512,83886080,41943040,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50260602460407.586,3344251.880073185,2665567.223300543,13.00728255119559,124.94192482092215,27.227882797596585,1797.365149330378,13.00728255119559,124.94192482092215,8196.376914928293,317.2760206926092,13.00728255119559,124.94192482092215
llama_3_70b,512x512,512,83886080,50331648,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50267612249116.305,3344251.880073185,2250268.2145930985,13.00728255119559,124.92450174362311,27.227882797596585,1774.2320668294449,13.00728255119559,124.92450174362311,8196.376914928293,317.1969783356853,13.00728255119559,124.92450174362311
llama_3_70b,512x512,512,83886080,58720256,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50274622037825.016,3344251.880073185,1953238.8052343093,13.00728255119559,124.90708352492213,27.227882797596585,1752.0341882265268,13.00728255119559,124.90708352492213,8196.376914928293,317.1179753522891,13.00728255119559,124.90708352492213
llama_3_70b,512x512,512,83886080,67108864,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50281631826533.734,3344251.880073185,1731699.8565979004,13.00728255119559,124.88967016278718,27.227882797596585,1729.152720989617,13.00728255119559,124.88967016278718,8196.376914928293,317.03901171300816,13.00728255119559,124.88967016278718
llama_3_70b,512x512,512,83886080,75497472,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50288641615242.445,3344251.880073185,1558387.198676691,13.00728255119559,124.8722616551874,27.227882797596585,1707.9615081918707,13.00728255119559,124.8722616551874,8196.376914928293,316.9600873884592,13.00728255119559,124.8722616551874
llama_3_70b,512x512,512,83886080,83886080,50275.62025795198,256302383104000.0,6742729732128768.0,18351273171240.477,50295651403951.164,3344251.880073185,1419334.1665283204,13.00728255119559,124.85485800009297,27.227882797596585,1687.7623830040259,13.00728255119559,124.85485800009297,8196.376914928293,316.88120234928834,13.00728255119559,124.85485800009297
llama_3_8b,512x512,512,8388608,8388608,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19047057861169.254,5199563.820228727,1339733.2349853516,28.46064666257114,115.65885781879047,37.454617006005,6272.613770873294,28.46064666257114,115.65885781879047,58726.69428825096,317.5133842991124,28.46064666257114,115.65885781879047
llama_3_8b,512x512,512,8388608,16777216,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19049861272514.516,5199563.820228727,704723.5471801758,28.46064666257114,115.64183725630181,37.454617006005,5962.358695612875,28.46064666257114,115.64183725630181,58726.69428825096,317.3551024525027,28.46064666257114,115.64183725630181
llama_3_8b,512x512,512,8388608,25165824,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19052664683859.77,5199563.820228727,492917.6988468613,28.46064666257114,115.62482170262835,37.454617006005,5682.915666398476,28.46064666257114,115.62482170262835,58726.69428825096,317.1969783356853,28.46064666257114,115.62482170262835
llama_3_8b,512x512,512,8388608,33554432,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19055468095205.027,5199563.820228727,387218.7032775879,28.46064666257114,115.6078111555594,37.454617006005,5425.6348337088075,28.46064666257114,115.6078111555594,58726.69428825096,317.03901171300816,28.46064666257114,115.6078111555594
llama_3_8b,512x512,512,8388608,41943040,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19058271506550.28,5199563.820228727,323649.57711081323,28.46064666257114,115.5908056128856,37.454617006005,5193.041940041499,28.46064666257114,115.5908056128856,58726.69428825096,316.88120234928834,28.46064666257114,115.5908056128856
llama_3_8b,512x512,512,8388608,50331648,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19061074917895.54,5199563.820228727,281247.57775324036,28.46064666257114,115.57380507239887,37.454617006005,4979.971268374133,28.46064666257114,115.57380507239887,58726.69428825096,316.72355000981116,28.46064666257114,115.57380507239887
llama_3_8b,512x512,512,8388608,58720256,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19063878329240.8,5199563.820228727,250806.12623802933,28.46064666257114,115.55680953189238,37.454617006005,4786.639251780488,28.46064666257114,115.55680953189238,58726.69428825096,316.56605446032836,28.46064666257114,115.55680953189238
llama_3_8b,512x512,512,8388608,67108864,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19066681740586.047,5199563.820228727,228466.28132629395,28.46064666257114,115.53981898916085,37.454617006005,4597.849784594547,28.46064666257114,115.53981898916085,58726.69428825096,316.4087154670578,28.46064666257114,115.53981898916085
llama_3_8b,512x512,512,8388608,75497472,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19069485151931.31,5199563.820228727,210690.7306233724,28.46064666257114,115.52283344199986,37.454617006005,4431.787617066259,28.46064666257114,115.52283344199986,58726.69428825096,316.2515327966818,28.46064666257114,115.52283344199986
llama_3_8b,512x512,512,8388608,83886080,19069.28782036801,54816596295680.0,2365411316203520.0,1793772790865.25,19072288563276.562,5199563.820228727,196309.60133997464,28.46064666257114,115.50585288820672,37.454617006005,4280.803935061787,28.46064666257114,115.50585288820672,58726.69428825096,316.0945062163458,28.46064666257114,115.50585288820672
llama_3_8b,512x512,512,16777216,8388608,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19047057861169.254,4649246.378825486,1339733.2349853516,15.382532794160428,115.65885781879047,20.544918481654992,6272.613770873294,15.382532794160428,115.65885781879047,29132.13968629772,317.5133842991124,15.382532794160428,115.65885781879047
llama_3_8b,512x512,512,16777216,16777216,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19049861272514.516,4649246.378825486,704723.5471801758,15.382532794160428,115.64183725630181,20.544918481654992,5962.358695612875,15.382532794160428,115.64183725630181,29132.13968629772,317.3551024525027,15.382532794160428,115.64183725630181
llama_3_8b,512x512,512,16777216,25165824,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19052664683859.77,4649246.378825486,492917.6988468613,15.382532794160428,115.62482170262835,20.544918481654992,5682.915666398476,15.382532794160428,115.62482170262835,29132.13968629772,317.1969783356853,15.382532794160428,115.62482170262835
llama_3_8b,512x512,512,16777216,33554432,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19055468095205.027,4649246.378825486,387218.7032775879,15.382532794160428,115.6078111555594,20.544918481654992,5425.6348337088075,15.382532794160428,115.6078111555594,29132.13968629772,317.03901171300816,15.382532794160428,115.6078111555594
llama_3_8b,512x512,512,16777216,41943040,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19058271506550.28,4649246.378825486,323649.57711081323,15.382532794160428,115.5908056128856,20.544918481654992,5193.041940041499,15.382532794160428,115.5908056128856,29132.13968629772,316.88120234928834,15.382532794160428,115.5908056128856
llama_3_8b,512x512,512,16777216,50331648,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19061074917895.54,4649246.378825486,281247.57775324036,15.382532794160428,115.57380507239887,20.544918481654992,4979.971268374133,15.382532794160428,115.57380507239887,29132.13968629772,316.72355000981116,15.382532794160428,115.57380507239887
llama_3_8b,512x512,512,16777216,58720256,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19063878329240.8,4649246.378825486,250806.12623802933,15.382532794160428,115.55680953189238,20.544918481654992,4786.639251780488,15.382532794160428,115.55680953189238,29132.13968629772,316.56605446032836,15.382532794160428,115.55680953189238
llama_3_8b,512x512,512,16777216,67108864,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19066681740586.047,4649246.378825486,228466.28132629395,15.382532794160428,115.53981898916085,20.544918481654992,4597.849784594547,15.382532794160428,115.53981898916085,29132.13968629772,316.4087154670578,15.382532794160428,115.53981898916085
llama_3_8b,512x512,512,16777216,75497472,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19069485151931.31,4649246.378825486,210690.7306233724,15.382532794160428,115.52283344199986,20.544918481654992,4431.787617066259,15.382532794160428,115.52283344199986,29132.13968629772,316.2515327966818,15.382532794160428,115.52283344199986
llama_3_8b,512x512,512,16777216,83886080,19069.28782036801,53772071993344.0,2365411316203520.0,3255585097810.5,19072288563276.562,4649246.378825486,196309.60133997464,15.382532794160428,115.50585288820672,20.544918481654992,4280.803935061787,15.382532794160428,115.50585288820672,29132.13968629772,316.0945062163458,15.382532794160428,115.50585288820672
llama_3_8b,512x512,512,25165824,8388608,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19047057861169.254,3772177.1697056596,1339733.2349853516,11.417412643650392,115.65885781879047,16.553294600959124,6272.613770873294,11.417412643650392,115.65885781879047,19869.3909070731,317.5133842991124,11.417412643650392,115.65885781879047
llama_3_8b,512x512,512,25165824,16777216,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19049861272514.516,3772177.1697056596,704723.5471801758,11.417412643650392,115.64183725630181,16.553294600959124,5962.358695612875,11.417412643650392,115.64183725630181,19869.3909070731,317.3551024525027,11.417412643650392,115.64183725630181
llama_3_8b,512x512,512,25165824,25165824,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19052664683859.77,3772177.1697056596,492917.6988468613,11.417412643650392,115.62482170262835,16.553294600959124,5682.915666398476,11.417412643650392,115.62482170262835,19869.3909070731,317.1969783356853,11.417412643650392,115.62482170262835
llama_3_8b,512x512,512,25165824,33554432,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19055468095205.027,3772177.1697056596,387218.7032775879,11.417412643650392,115.6078111555594,16.553294600959124,5425.6348337088075,11.417412643650392,115.6078111555594,19869.3909070731,317.03901171300816,11.417412643650392,115.6078111555594
llama_3_8b,512x512,512,25165824,41943040,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19058271506550.28,3772177.1697056596,323649.57711081323,11.417412643650392,115.5908056128856,16.553294600959124,5193.041940041499,11.417412643650392,115.5908056128856,19869.3909070731,316.88120234928834,11.417412643650392,115.5908056128856
llama_3_8b,512x512,512,25165824,50331648,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19061074917895.54,3772177.1697056596,281247.57775324036,11.417412643650392,115.57380507239887,16.553294600959124,4979.971268374133,11.417412643650392,115.57380507239887,19869.3909070731,316.72355000981116,11.417412643650392,115.57380507239887
llama_3_8b,512x512,512,25165824,58720256,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19063878329240.8,3772177.1697056596,250806.12623802933,11.417412643650392,115.55680953189238,16.553294600959124,4786.639251780488,11.417412643650392,115.55680953189238,19869.3909070731,316.56605446032836,11.417412643650392,115.55680953189238
llama_3_8b,512x512,512,25165824,67108864,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19066681740586.047,3772177.1697056596,228466.28132629395,11.417412643650392,115.53981898916085,16.553294600959124,4597.849784594547,11.417412643650392,115.53981898916085,19869.3909070731,316.4087154670578,11.417412643650392,115.53981898916085
llama_3_8b,512x512,512,25165824,75497472,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19069485151931.31,3772177.1697056596,210690.7306233724,11.417412643650392,115.52283344199986,16.553294600959124,4431.787617066259,11.417412643650392,115.52283344199986,19869.3909070731,316.2515327966818,11.417412643650392,115.52283344199986
llama_3_8b,512x512,512,25165824,83886080,19069.28782036801,52727547691008.0,2365411316203520.0,4301005578182.3477,19072288563276.562,3772177.1697056596,196309.60133997464,11.417412643650392,115.50585288820672,16.553294600959124,4280.803935061787,11.417412643650392,115.50585288820672,19869.3909070731,316.0945062163458,11.417412643650392,115.50585288820672
llama_3_8b,512x512,512,33554432,8388608,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19047057861169.254,3635366.4217544794,1339733.2349853516,7.789599099558622,115.65885781879047,12.626992911631039,6272.613770873294,7.789599099558622,115.65885781879047,14334.862385321101,317.5133842991124,7.789599099558622,115.65885781879047
llama_3_8b,512x512,512,33554432,16777216,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19049861272514.516,3635366.4217544794,704723.5471801758,7.789599099558622,115.64183725630181,12.626992911631039,5962.358695612875,7.789599099558622,115.64183725630181,14334.862385321101,317.3551024525027,7.789599099558622,115.64183725630181
llama_3_8b,512x512,512,33554432,25165824,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19052664683859.77,3635366.4217544794,492917.6988468613,7.789599099558622,115.62482170262835,12.626992911631039,5682.915666398476,7.789599099558622,115.62482170262835,14334.862385321101,317.1969783356853,7.789599099558622,115.62482170262835
llama_3_8b,512x512,512,33554432,33554432,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19055468095205.027,3635366.4217544794,387218.7032775879,7.789599099558622,115.6078111555594,12.626992911631039,5425.6348337088075,7.789599099558622,115.6078111555594,14334.862385321101,317.03901171300816,7.789599099558622,115.6078111555594
llama_3_8b,512x512,512,33554432,41943040,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19058271506550.28,3635366.4217544794,323649.57711081323,7.789599099558622,115.5908056128856,12.626992911631039,5193.041940041499,7.789599099558622,115.5908056128856,14334.862385321101,316.88120234928834,7.789599099558622,115.5908056128856
llama_3_8b,512x512,512,33554432,50331648,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19061074917895.54,3635366.4217544794,281247.57775324036,7.789599099558622,115.57380507239887,12.626992911631039,4979.971268374133,7.789599099558622,115.57380507239887,14334.862385321101,316.72355000981116,7.789599099558622,115.57380507239887
llama_3_8b,512x512,512,33554432,58720256,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19063878329240.8,3635366.4217544794,250806.12623802933,7.789599099558622,115.55680953189238,12.626992911631039,4786.639251780488,7.789599099558622,115.55680953189238,14334.862385321101,316.56605446032836,7.789599099558622,115.55680953189238
llama_3_8b,512x512,512,33554432,67108864,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19066681740586.047,3635366.4217544794,228466.28132629395,7.789599099558622,115.53981898916085,12.626992911631039,4597.849784594547,7.789599099558622,115.53981898916085,14334.862385321101,316.4087154670578,7.789599099558622,115.53981898916085
llama_3_8b,512x512,512,33554432,75497472,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19069485151931.31,3635366.4217544794,210690.7306233724,7.789599099558622,115.52283344199986,12.626992911631039,4431.787617066259,7.789599099558622,115.52283344199986,14334.862385321101,316.2515327966818,7.789599099558622,115.52283344199986
llama_3_8b,512x512,512,33554432,83886080,19069.28782036801,51683023388672.0,2365411316203520.0,6179209711701.0,19072288563276.562,3635366.4217544794,196309.60133997464,7.789599099558622,115.50585288820672,12.626992911631039,4280.803935061787,7.789599099558622,115.50585288820672,14334.862385321101,316.0945062163458,7.789599099558622,115.50585288820672
llama_3_8b,512x512,512,41943040,8388608,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19047057861169.254,2641777.5806406336,1339733.2349853516,7.4312392838265575,115.65885781879047,13.619926953451216,6272.613770873294,7.4312392838265575,115.65885781879047,11553.147658330867,317.5133842991124,7.4312392838265575,115.65885781879047
llama_3_8b,512x512,512,41943040,16777216,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19049861272514.516,2641777.5806406336,704723.5471801758,7.4312392838265575,115.64183725630181,13.619926953451216,5962.358695612875,7.4312392838265575,115.64183725630181,11553.147658330867,317.3551024525027,7.4312392838265575,115.64183725630181
llama_3_8b,512x512,512,41943040,25165824,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19052664683859.77,2641777.5806406336,492917.6988468613,7.4312392838265575,115.62482170262835,13.619926953451216,5682.915666398476,7.4312392838265575,115.62482170262835,11553.147658330867,317.1969783356853,7.4312392838265575,115.62482170262835
llama_3_8b,512x512,512,41943040,33554432,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19055468095205.027,2641777.5806406336,387218.7032775879,7.4312392838265575,115.6078111555594,13.619926953451216,5425.6348337088075,7.4312392838265575,115.6078111555594,11553.147658330867,317.03901171300816,7.4312392838265575,115.6078111555594
llama_3_8b,512x512,512,41943040,41943040,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19058271506550.28,2641777.5806406336,323649.57711081323,7.4312392838265575,115.5908056128856,13.619926953451216,5193.041940041499,7.4312392838265575,115.5908056128856,11553.147658330867,316.88120234928834,7.4312392838265575,115.5908056128856
llama_3_8b,512x512,512,41943040,50331648,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19061074917895.54,2641777.5806406336,281247.57775324036,7.4312392838265575,115.57380507239887,13.619926953451216,4979.971268374133,7.4312392838265575,115.57380507239887,11553.147658330867,316.72355000981116,7.4312392838265575,115.57380507239887
llama_3_8b,512x512,512,41943040,58720256,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19063878329240.8,2641777.5806406336,250806.12623802933,7.4312392838265575,115.55680953189238,13.619926953451216,4786.639251780488,7.4312392838265575,115.55680953189238,11553.147658330867,316.56605446032836,7.4312392838265575,115.55680953189238
llama_3_8b,512x512,512,41943040,67108864,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19066681740586.047,2641777.5806406336,228466.28132629395,7.4312392838265575,115.53981898916085,13.619926953451216,4597.849784594547,7.4312392838265575,115.53981898916085,11553.147658330867,316.4087154670578,7.4312392838265575,115.53981898916085
llama_3_8b,512x512,512,41943040,75497472,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19069485151931.31,2641777.5806406336,210690.7306233724,7.4312392838265575,115.52283344199986,13.619926953451216,4431.787617066259,7.4312392838265575,115.52283344199986,11553.147658330867,316.2515327966818,7.4312392838265575,115.52283344199986
llama_3_8b,512x512,512,41943040,83886080,19069.28782036801,50638499086336.0,2365411316203520.0,6346287011157.252,19072288563276.562,2641777.5806406336,196309.60133997464,7.4312392838265575,115.50585288820672,13.619926953451216,4280.803935061787,7.4312392838265575,115.50585288820672,11553.147658330867,316.0945062163458,7.4312392838265575,115.50585288820672
llama_3_8b,512x512,512,50331648,8388608,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19047057861169.254,2014789.7104525801,1339733.2349853516,7.03115034614139,115.65885781879047,14.574986137686949,6272.613770873294,7.03115034614139,115.65885781879047,9696.262762651671,317.5133842991124,7.03115034614139,115.65885781879047
llama_3_8b,512x512,512,50331648,16777216,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19049861272514.516,2014789.7104525801,704723.5471801758,7.03115034614139,115.64183725630181,14.574986137686949,5962.358695612875,7.03115034614139,115.64183725630181,9696.262762651671,317.3551024525027,7.03115034614139,115.64183725630181
llama_3_8b,512x512,512,50331648,25165824,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19052664683859.77,2014789.7104525801,492917.6988468613,7.03115034614139,115.62482170262835,14.574986137686949,5682.915666398476,7.03115034614139,115.62482170262835,9696.262762651671,317.1969783356853,7.03115034614139,115.62482170262835
llama_3_8b,512x512,512,50331648,33554432,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19055468095205.027,2014789.7104525801,387218.7032775879,7.03115034614139,115.6078111555594,14.574986137686949,5425.6348337088075,7.03115034614139,115.6078111555594,9696.262762651671,317.03901171300816,7.03115034614139,115.6078111555594
llama_3_8b,512x512,512,50331648,41943040,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19058271506550.28,2014789.7104525801,323649.57711081323,7.03115034614139,115.5908056128856,14.574986137686949,5193.041940041499,7.03115034614139,115.5908056128856,9696.262762651671,316.88120234928834,7.03115034614139,115.5908056128856
llama_3_8b,512x512,512,50331648,50331648,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19061074917895.54,2014789.7104525801,281247.57775324036,7.03115034614139,115.57380507239887,14.574986137686949,4979.971268374133,7.03115034614139,115.57380507239887,9696.262762651671,316.72355000981116,7.03115034614139,115.57380507239887
llama_3_8b,512x512,512,50331648,58720256,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19063878329240.8,2014789.7104525801,250806.12623802933,7.03115034614139,115.55680953189238,14.574986137686949,4786.639251780488,7.03115034614139,115.55680953189238,9696.262762651671,316.56605446032836,7.03115034614139,115.55680953189238
llama_3_8b,512x512,512,50331648,67108864,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19066681740586.047,2014789.7104525801,228466.28132629395,7.03115034614139,115.53981898916085,14.574986137686949,4597.849784594547,7.03115034614139,115.53981898916085,9696.262762651671,316.4087154670578,7.03115034614139,115.53981898916085
llama_3_8b,512x512,512,50331648,75497472,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19069485151931.31,2014789.7104525801,210690.7306233724,7.03115034614139,115.52283344199986,14.574986137686949,4431.787617066259,7.03115034614139,115.52283344199986,9696.262762651671,316.2515327966818,7.03115034614139,115.52283344199986
llama_3_8b,512x512,512,50331648,83886080,19069.28782036801,49593974784000.0,2365411316203520.0,6569051436454.834,19072288563276.562,2014789.7104525801,196309.60133997464,7.03115034614139,115.50585288820672,14.574986137686949,4280.803935061787,7.03115034614139,115.50585288820672,9696.262762651671,316.0945062163458,7.03115034614139,115.50585288820672
llama_3_8b,512x512,512,58720256,8388608,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19047057861169.254,1615494.2965739355,1339733.2349853516,6.57110649664705,115.65885781879047,15.25250084140524,6272.613770873294,6.57110649664705,115.65885781879047,8742.531999112163,317.5133842991124,6.57110649664705,115.65885781879047
llama_3_8b,512x512,512,58720256,16777216,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19049861272514.516,1615494.2965739355,704723.5471801758,6.57110649664705,115.64183725630181,15.25250084140524,5962.358695612875,6.57110649664705,115.64183725630181,8742.531999112163,317.3551024525027,6.57110649664705,115.64183725630181
llama_3_8b,512x512,512,58720256,25165824,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19052664683859.77,1615494.2965739355,492917.6988468613,6.57110649664705,115.62482170262835,15.25250084140524,5682.915666398476,6.57110649664705,115.62482170262835,8742.531999112163,317.1969783356853,6.57110649664705,115.62482170262835
llama_3_8b,512x512,512,58720256,33554432,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19055468095205.027,1615494.2965739355,387218.7032775879,6.57110649664705,115.6078111555594,15.25250084140524,5425.6348337088075,6.57110649664705,115.6078111555594,8742.531999112163,317.03901171300816,6.57110649664705,115.6078111555594
llama_3_8b,512x512,512,58720256,41943040,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19058271506550.28,1615494.2965739355,323649.57711081323,6.57110649664705,115.5908056128856,15.25250084140524,5193.041940041499,6.57110649664705,115.5908056128856,8742.531999112163,316.88120234928834,6.57110649664705,115.5908056128856
llama_3_8b,512x512,512,58720256,50331648,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19061074917895.54,1615494.2965739355,281247.57775324036,6.57110649664705,115.57380507239887,15.25250084140524,4979.971268374133,6.57110649664705,115.57380507239887,8742.531999112163,316.72355000981116,6.57110649664705,115.57380507239887
llama_3_8b,512x512,512,58720256,58720256,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19063878329240.8,1615494.2965739355,250806.12623802933,6.57110649664705,115.55680953189238,15.25250084140524,4786.639251780488,6.57110649664705,115.55680953189238,8742.531999112163,316.56605446032836,6.57110649664705,115.55680953189238
llama_3_8b,512x512,512,58720256,67108864,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19066681740586.047,1615494.2965739355,228466.28132629395,6.57110649664705,115.53981898916085,15.25250084140524,4597.849784594547,6.57110649664705,115.53981898916085,8742.531999112163,316.4087154670578,6.57110649664705,115.53981898916085
llama_3_8b,512x512,512,58720256,75497472,19069.28782036801,48549450481664.0,2365411316203520.0,6880911037101.796,19069485151931.31,1615494.2965739355,210690.7306233724,6.57110649664705,115.52283344199986,15.25250084140524,4431.787617066259,6.57110649664705,115.52283344199986,8742.531999112163,316.2515327966818,6.57110649664705,115.52283344199986
